,index,Unnamed: 0,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count,sentiment,topic
601,5,5,1464021908144504837,"Montreal, Canada","https://t.co/TJEzP5MVTj

Covid Year 2: About Suffering the Old Masters Were Never Wrong

#COVID #DEATHS",2021-11-26 00:03:17+00:00,taypeinternat,en,0,0,0,0,Neutral,6
602,465,465,1464371257735094279,Canada,"Eh, Tee Oh? : Toronto is furious about transit delays blamed on controversial TTC vaccine mandate.
https://t.co/B9fYxNpfFJ

via @GoogleNews",2021-11-26 23:11:29+00:00,AngusByDesign,en,0,0,0,0,Negative,3
603,344,344,1464302873534033921,Somewhere in BC,"Service Denied! No Vax!  Earlier this week I went to Pacific Plastic Surgery center in Vancouver for a cyst removal, and was initially denied treatment for no Vax.  They changed their mind after I pointed out how illegal that was.  Boycott",2021-11-26 18:39:45+00:00,offgridradioguy,en,0,0,0,0,Negative,3
604,914,914,1464810104453320711,Barrie Ontario,Hackccine Victims - Safe is this site. https://t.co/MnZU4aDasI https://t.co/9o0A3pUjkU,2021-11-28 04:15:18+00:00,Ryszardrjk,en,0,0,0,0,Neutral,3
605,360,360,1464312994565869576,"Ontario, Canada","Apparently Transformers is trending because a new COVID variant has been named Omicron.🙄

There actually is an Omicron in Transformers. It's the colony that Depth Charge was assigned to protect, but Rampage destroyed.

It also kind of sounds like a mix of Unicron and Omnicon. https://t.co/ySIGpo3xq1",2021-11-26 19:19:58+00:00,UltraPrimal,en,13,5,55,0,Neutral,6
606,644,644,1464572665159733252,"The Archipelago, Ontario",Paper plane Therapeutics- exciting innovation for children! Potential in Quebec to support Covid vaccinations for children. Media event on Monday @picardonhealth @theresaboyle @BogochIsaac https://t.co/zUJIfbbAYd,2021-11-27 12:31:48+00:00,PaulSulkers,en,0,0,0,0,Positive,4
607,587,587,1464449285710254082,"Blind Bay, BC","I had to share this. It’s SO well done with data, facts and humor. https://t.co/W7FqG1TzKI",2021-11-27 04:21:32+00:00,tlschimpf,en,0,0,0,0,Positive,6
608,773,773,1464693505817821189,Province of Nova Scotia Canada,"I've got to take care of my own health for a few hours, at least, so I may see you again later, or maybe tomorrow.  Keep up pressure of Covid vaccines, climate change, and #FreeAssangeNOW   Don't let the fear mongers  scare you.",2021-11-27 20:31:59+00:00,FredWil32806656,en,4,4,23,0,Neutral,6
609,133,133,1464101367593648137,"Calgary, Alberta","Covid is just never going away, right? 😥👇 https://t.co/0DbpPkHUGs",2021-11-26 05:19:02+00:00,RedSqwirrell,en,0,0,0,0,Negative,2
610,104,104,1464075347356524544,"Ontario, Canada",Doug Ford: Stop symptomatic COVID-19 testing at Ontario Pharmacies - Sign the Petition! https://t.co/KASzY3zLoP via @CdnChange,2021-11-26 03:35:38+00:00,WendyMuirhead1,en,0,0,1,0,Negative,5
611,392,392,1464327011678232583,"London, Ontario","Fully vaccinated Ontarians make up 50% of new cases, over 35% of hospitalizations &amp; nearly 17% of ICU admissions.

We must emphasize lifestyle interventions in addition to the vaccine. 

Here are some evidence-based strategies: 👇 https://t.co/zByo0NJhH8",2021-11-26 20:15:40+00:00,drmikehart,en,28,9,105,8,Neutral,5
612,707,707,1464631069043421192,Canada,"Does Canada have a health organization committed to investigating AEVERS??

Why not 

Govt Committee Accepts Doctor Died Due To COVID Vaccine Linked Blood Clot 

 https://t.co/BmJNcr5e0W via @boomlive_in",2021-11-27 16:23:53+00:00,BillTufts,en,7,2,4,0,Negative,3
613,267,267,1464264619883732997,Canada,"[PE] PEI 5-11 starts vaccinations TODAY!

You can book an appointment RIGHT NOW! https://t.co/Pgd8a9pcDj

https://t.co/o9S0ZT9QBw
#VHCjr
#COVID19PE #vhcPE",2021-11-26 16:07:44+00:00,VaxHuntersCan,en,5,1,17,0,Positive,4
614,160,160,1464145857318641701,St.John's NL,I'm so praying for all of the children who are receiving their covid-19 Vaccines and I hope and pray that all of the children are doing great with this Horrific Situation that we are all living with in our world.  Praying that nothing will happen to any of the children or us. https://t.co/Tiye5bAGHt,2021-11-26 08:15:49+00:00,Lindafurlongco2,en,0,0,0,0,Neutral,6
615,270,270,1464266622705668098,"Saskatoon, Saskatchewan","Check out our recent article in CMAJ Open: 
Developing a patient-oriented realist evaluation for COVID-19 vaccine implementation in Saskatchewan: a methodologic framework. https://t.co/PGXITAQnpl",2021-11-26 16:15:42+00:00,Groot_Research,en,3,0,3,0,Neutral,5
616,1097,1097,1465057788393136131,"Ottawa, Ontario",Vaccinations are underway at @uOttawa for kids 5-12 years old. Huge thanks to @OttawaHealth for how well things are organized and how quickly the vaccination is administered. These kids sure are brave! https://t.co/QX7uj3xC22,2021-11-28 20:39:30+00:00,NewmanCandace,en,0,0,1,0,Positive,4
617,544,544,1464416284829880325,Canada Eh?,"What if COVID-19 is an expression of grace?  God giving people one more opportunity to listen, confess and repent?",2021-11-27 02:10:24+00:00,MSTRTimKraft,en,0,0,0,0,Neutral,6
618,625,625,1464506201497026565,"Québec, Canada 🇨🇦","""New ‘Variant of Concern’ Fuels Global Fear of Another Virus Surge"" by BY RICHARD PÉREZ-PEÑA AND JASON HOROWITZ via NYT New York Times https://t.co/zNqYWfTCKB",2021-11-27 08:07:42+00:00,DJIMB3RRY,en,0,0,0,0,Neutral,2
619,166,166,1464167936969428996,Fort St. John BC,"I keep reading people saying how the Covid Vaccine has passed all testing. So if it was tested, why did they not tell you from the start that you would need 2 jabs an a booster? An now probably Boosters every year. Answer because they are still in the testing phase!",2021-11-26 09:43:33+00:00,Northerngold01,en,2,2,6,0,Negative,3
620,634,634,1464526176001613824,Treaty 1 Territory,"It’s 3 am; I’m 🥱 but can’t quiet my thoughts. I keep running scenarios in my mind; Covid recovery strategies. Like many charitable arts orgs the @ManitobaMuseum depends on earned revenue (visitors, members, donors, sponsors, grants) to do its important work. How do we rebuild?🤔",2021-11-27 09:27:04+00:00,blumczynska,en,0,10,40,0,Negative,1
621,671,671,1464604869260713990,"Toronto, Ontario","Waiving vaccine IP would be on the plus side of the @POTUS ledger. Selling all those Gulf of Mexico oil and gas exploration leases last week, not so much. In fact, given what we know about GHG emissions and climate change, selling those new leases will come to be seen as a crime. https://t.co/FbP6VCZsdr",2021-11-27 14:39:46+00:00,AntonyMarcil,en,0,0,0,0,Negative,5
622,692,692,1464622992093237249,Ontario canada,"Welcome to the club
Del Bigtree (@delbigtree) Tweeted:
Scientists are mystified why one of the only UnVxxed nations has No COVID. Hmmm?!?! https://t.co/LjEUNUYYtu https://t.co/jfnwhZS0hg https://t.co/PUeZtlvVXL",2021-11-27 15:51:47+00:00,SamMetc35688623,en,0,0,0,0,Neutral,5
623,1147,1147,1465095997021990920,"Kitchener, Ontario",Ontario detects Canada's first two known cases of Omicron COVID-19 variant https://t.co/bopq6JykrO https://t.co/8ie9W10jI3,2021-11-28 23:11:20+00:00,CityNewsKIT,en,6,7,6,0,Neutral,2
624,866,866,1464767854176346112,"London, Ontario","Had a great day today! Took my mom out, sausage egg muffins@Tim Horton’s, and coffee. Of course she has some dementia more so in last last two years of the pandemic. She is 82, healthy,no meds, lost her soul mate in 2019, not from covid. No family DR. Sad, it’s the norm now.",2021-11-28 01:27:25+00:00,SandyLe60245248,en,0,0,0,0,Negative,6
625,1053,1053,1465015525273124872,"Halifax, NS",covid is doing wonders for the pretending-you-knew-all-the-Greek-letters community,2021-11-28 17:51:34+00:00,kevinkindred,en,0,0,6,0,Neutral,6
626,240,240,1464250522060263431,"Saskatoon, SK, Treaty 6",My parents will be 6 months past their second covid shot in 10 days but @SKGov has not lowered the age requirement so they're currently ineligible for the booster. Hoping this changes soon for them and everyone else past 6 months... #covid19sk,2021-11-26 15:11:43+00:00,Carly_Birdy,en,18,19,149,2,Neutral,4
627,373,373,1464319014012956676,"Ontario, Canada","As an alarming new COVID-19 variant emerges, Canada moves to limit travel from southern Africa | CBC News https://t.co/jSra8kiBVX",2021-11-26 19:43:53+00:00,CindyVien,en,0,0,0,0,Negative,2
628,820,820,1464727604779368454,"Vancouver, BC","For friends: we still need further data on omicron (which should trickle in over the next few weeks) but it's currently carrying lots of potential red flags, specifically:
-high # of bad mutations
-outcompeting Delta in SA (?)
-ability to infect vax'd folks (?)
-more airborne (?)",2021-11-27 22:47:28+00:00,Aesir_Science,en,0,1,0,0,Negative,2
629,738,738,1464661211799330825,"Ottawa, Canada","Johann Biacsics, one of Austria's leading antivaxxers, has died of COVID-19 after treating himself with a ""miracle cure."" This tragic story is far too common. More from @EdzardErnst. https://t.co/XHqPLGoO5U",2021-11-27 18:23:39+00:00,ScienceFOTW,en,4,0,9,1,Negative,5
630,450,450,1464361233017094144,"Kingston, Ontario","Kenny Omega left and became the Coronavirus champion

Even when the man takes time off he’s the belt collector https://t.co/VfND48pShA",2021-11-26 22:31:39+00:00,PalaceofVictor,en,0,0,0,0,Neutral,6
631,509,509,1464393658971602951,"Toronto, Ontario","Canada’s health agency announced  Pfizer’s vaccine name as “Comirnaty,” Moderna’s jab as “Spikevax” and AstraZeneca’s as “Vaxzevria"" back in August.  I'm guessing we're not sticking to that any longer? #COVID19",2021-11-27 00:40:30+00:00,julesbedeau,en,0,0,0,0,Neutral,5
632,403,403,1464335140482596869,"Rivière-du-Loup, Québec",Marc Bergevin tests positive for COVID-19 https://t.co/kEYxa8rXjG via @NHLdotcom,2021-11-26 20:47:58+00:00,Danylebel2,en,0,0,0,0,Neutral,5
633,164,164,1464167997988392977,"Montreal, Quebec","Anti-Covid measures tensions are rising i Europe
https://t.co/WS8N0JKo1L",2021-11-26 09:43:48+00:00,cUNIONmovement,en,0,0,0,0,Neutral,3
634,975,975,1464939013035503629,Canada,"#Fauci did nothing to reduce deaths. He suppressed early treatments and science. 

Rapid and Effective Vitamin D Supplementation May Present Better Clinical Outcomes in COVID-19 (SARS-CoV-2) Patients by Altering Serum INOS1, IL1B, IFNg, …..- PubMed https://t.co/zCWKIFt8k0",2021-11-28 12:47:32+00:00,AdlerJoelle,en,0,0,0,0,Negative,3
635,906,906,1464804137854554114,"Toronto, Canada",Obviously it’s the vaccine 💉 https://t.co/VOCeBr0iPV,2021-11-28 03:51:35+00:00,luckeme1,en,0,0,0,0,Neutral,6
636,362,362,1464312948118069249,Canada VANCOUVER,"Coronavirus (COVID-19) Update: November 23, 2021 https://t.co/kmaO9NLusU @DrArunGarg @ubcpathology @HealthyUBC",2021-11-26 19:19:47+00:00,thecins,en,0,0,0,0,Neutral,5
637,451,451,1464363244945092619,Canada,No mask required at pushrods! we all discovered hate Trudeau 💩 and think covid is a scamdemic https://t.co/Ecy6M8d1By,2021-11-26 22:39:38+00:00,NikonianChick,en,3,6,34,0,Negative,3
638,859,859,1464759820620234754,Western Canada,COVID shots intended to reduce world’s population by poisoning ‘billions’: South African doctor  - LifeSite https://t.co/pNNHp6A43Q,2021-11-28 00:55:29+00:00,QC_Trading,en,0,0,0,0,Negative,3
639,407,407,1464335056386805769,"Toronto, Canada",Symptomatic COVID-19 testing should be free and readily accessible to all Ontarians - but it does not belong in drug stores. Sign the petition calling on Doug Ford to keep our pharmacies safe. #ONPoli https://t.co/Goy19aQfQF via @leadnowca,2021-11-26 20:47:38+00:00,DonBarrie,en,0,0,0,0,Negative,5
640,42,42,1464040984459812864,"Simcoe County, Ontario ",Hey @Sflecce and @fordnation…are you paying attention? #OntEd #OntPoli #COVIDisAirborne https://t.co/3oASXho9O6,2021-11-26 01:19:05+00:00,Fred4everM,en,1,0,2,0,Negative,4
641,838,838,1464741745330114560,"Toronto, ON","This, Ontario....why we live in prison?

#COVID19 #covidontario https://t.co/oOtbwEMWS9",2021-11-27 23:43:40+00:00,supercazzola773,en,0,0,1,0,Negative,3
642,338,338,1464298845219827715,Canada,"Do they know it's vaxmas?
Vax the world
Let them know it's vax time again",2021-11-26 18:23:44+00:00,actionGeologist,en,0,0,0,0,Neutral,4
643,295,295,1464278762225340439,"Montreal, Canada","https://t.co/yJuARK8RZM

🔥 Anthony Fauci breaks down why a new COVID-19 variant is 'raising some concern'

#B11529 #DELTA #SOUTHAFRICA",2021-11-26 17:03:56+00:00,taypeinternat,en,0,0,0,0,Neutral,2
644,466,466,1464373385857679361,"Vancouver, British Columbia","Oh you know just packing @myomnipod supplies in a go bag in case of #BCStorm evacuation orders while listening to news about how Omicron is spreading quickly. 

Just 2021 things you know? 

#T1D #coronavirus https://t.co/eEYzXSvE0E",2021-11-26 23:19:56+00:00,Hunkerton,en,1,0,3,0,Negative,2
645,614,614,1464494065177841664,"Toronto, Ontario","Nurse at the vaccine clinic: Would you like a maze and some crayons?

My 8yo: No thanks, I'm just here for the shot.",2021-11-27 07:19:28+00:00,hmjoneswriter,en,0,2,11,0,Neutral,4
646,161,161,1464149847779561483,"Ontario, Canada","🌎World 260,375,428 cases #COVID19
Closed(C)240,529,380
Dead(D)5,200,647(2%)/Resolved(R)235,328,733(98%

🇨🇦Canada 1,779,116(+4170)cases. C1,754,701
D29600(+20)(2%)/R1,725,101(+3674)(98%
Tests(T)46047698/25Nov

443548 #QC D11571/R424930/T10644469
614270 #ON D9985/R598733/T19633808",2021-11-26 08:31:40+00:00,rbclouston,en,0,1,0,0,Neutral,5
647,749,749,1464671358693134337,Henley on Thames,It is possible that the #OmicronVariant might be less deadly than the #delta variant in which case the govt policy would be to hope it spreads a s much as possible to cancel out delta and thereby end the pandemic ! #coronavirus,2021-11-27 19:03:58+00:00,CeciliaBTory,en,0,0,1,0,Neutral,2
648,758,758,1464681312963362819,"Calgary, AB 😫","But anyways that being Said, (In Regard's to #Japan which I was talking about 1st), Here's the Article that #BlackPigeonSpeaks was talking about when #Graphene was Discovered in the Jabs! 
""#Japan Suspends 1.6M doses of Moderna shot after Contamination"" -&gt; https://t.co/AwIr2d7xJP",2021-11-27 19:43:32+00:00,_Tosin,en,0,0,0,0,Neutral,5
649,588,588,1464449206324654080,Canada,Danielle Smith: Calgary company aims to disrupt medical research with new coronavirus treatment https://t.co/2hfdG9v9jy via @edmontonjournal,2021-11-27 04:21:13+00:00,OceanRol1,en,0,0,0,0,Neutral,5
650,497,497,1464387504946102277,"Tri-Cities, British Columbia",COVID-19 hospitalizations in B.C. fall to new multi-month low https://t.co/u7jC7alHYt https://t.co/yLSyS1syyr,2021-11-27 00:16:02+00:00,TriCityNews,en,0,0,0,0,Neutral,5
651,953,953,1464880595687944197,Canada,New COVID variant in South Africa https://t.co/9YwTqzcahg,2021-11-28 08:55:24+00:00,DavidPapp,en,0,0,0,0,Neutral,2
652,630,630,1464512313990467589,"Montreal, QC",I think we are &lt;48 hours away from a global shutdown of air travel.  #Schiphol #Covid19,2021-11-27 08:31:59+00:00,rerutled,en,3,1,7,0,Neutral,4
653,601,601,1464461541575737345,"Toronto, Ontario","Worldwide rally 5.0 against vaccine passport and other ongoing restrictions.
More than thousands of protesters gathered at queens for the worldwide rally 5.0 where many people marched around the streets of Toronto to address the effects of the vaccine passport https://t.co/yXVXFqBZ82",2021-11-27 05:10:14+00:00,RevolutionNew16,en,0,1,0,0,Neutral,3
654,677,677,1464610950460297228,"Regina, SK",Quirks and Quarks with Bob McDonald: Scientists are trying to find out why some people don't get COVID-19 https://t.co/CPp5cnI8LT,2021-11-27 15:03:56+00:00,rnrolljo,en,1,0,0,0,Neutral,5
655,494,494,1464385426442047488,Canada,"Fauci Slips Up, Makes An Odd Admission About ‘New COVID’ Live On CNN [VIDEO] https://t.co/YW0x7TYHeX via @redvoicemedias",2021-11-27 00:07:47+00:00,NewellMartell,en,0,0,0,0,Neutral,5
656,359,359,1464310953223335943,"Toronto, Canada",One of Canada's best international journalists reporting for the New York Times: https://t.co/F7jlvisM4g,2021-11-26 19:11:51+00:00,BukowskiD,en,0,0,3,0,Neutral,6
657,891,891,1464788042208608260,Beautiful British Columbia,Joint statement on new COVID-19 variant https://t.co/eHz8C89FPr,2021-11-28 02:47:38+00:00,BCMediaConnect,en,0,0,0,0,Neutral,2
658,4,4,1464021961919516676,"British Columbia, Canada","If your child has anxiety about needles, the deep breathing taught by our BellyBreather app can help!
The CDC  has more information here 
https://t.co/w7Ngvd4F7i
#COVIDVaccineKids #Anxiety https://t.co/yoYNENVrPK",2021-11-26 00:03:30+00:00,RespiireHealth,en,0,0,0,0,Neutral,4
